id,time_with_company,promotion_received,race,score_text,gender,new_projects,decile_score,left_company
9327,22,0,Non-Minority,High,Female,1,9,1
9332,22,0,Non-Minority,Medium,Female,0,7,0
9335,61,0,Non-Minority,Low,Female,8,2,1
9336,26,0,Non-Minority,Low,Female,5,4,0
9337,44,0,Minority,Medium,Female,1,5,0
9338,34,1,Non-Minority,Low,Male,0,1,1
9339,29,0,Minority,Low,Female,1,2,1
9343,29,1,Non-Minority,High,Female,8,9,0
9344,48,0,Non-Minority,Low,Female,5,4,1
9346,31,1,Non-Minority,Medium,Male,0,6,0
9348,21,0,Minority,Medium,Female,2,6,0
9350,34,0,Minority,Medium,Female,4,5,0
9351,54,0,Non-Minority,Medium,Female,21,6,0
9352,20,0,Minority,High,Female,4,10,0
9353,31,0,Minority,Low,Female,1,3,1
9354,22,1,Minority,Low,Female,0,4,0
9357,36,1,Non-Minority,Low,Female,6,4,0
9358,34,0,Non-Minority,Medium,Female,9,7,1
9364,50,1,Non-Minority,High,Female,15,8,0
9369,31,1,Non-Minority,Low,Female,1,4,0
9370,49,0,Non-Minority,Low,Female,10,3,1
9372,21,0,Non-Minority,High,Female,2,9,0
9375,26,0,Non-Minority,Medium,Male,5,7,1
9378,25,0,Minority,High,Male,2,9,1
9380,38,0,Minority,Low,Female,5,4,0
9381,35,1,Minority,Low,Female,2,1,0
9386,32,0,Non-Minority,Low,Female,4,4,1
9387,29,0,Minority,Low,Female,1,2,0
9388,46,0,Minority,Low,Female,0,1,0
9392,53,1,Minority,Medium,Female,1,5,0
9393,27,0,Minority,Medium,Male,1,5,1
9394,29,0,Minority,High,Female,4,8,0
9398,23,1,Non-Minority,Low,Female,3,2,1
9401,24,1,Minority,Low,Female,1,2,0
9402,33,0,Non-Minority,High,Female,18,10,1
9404,32,1,Non-Minority,Medium,Female,1,6,1
9405,38,0,Non-Minority,High,Male,7,10,1
9407,40,0,Non-Minority,Medium,Female,20,7,0
9412,36,1,Non-Minority,Low,Male,1,1,0
9413,34,0,Non-Minority,High,Female,16,9,1
9414,41,1,Minority,Low,Female,1,2,1
9415,57,0,Minority,Low,Female,7,1,0
9416,26,0,Non-Minority,Medium,Female,1,5,0
9419,45,0,Non-Minority,Low,Female,0,3,1
9420,26,0,Non-Minority,Low,Female,2,3,0
9425,48,0,Minority,Low,Male,0,1,0
9428,52,1,Minority,Low,Female,7,2,0
9433,43,1,Non-Minority,Low,Male,0,1,0
9435,24,0,Minority,Medium,Female,3,5,0
9436,27,0,Non-Minority,Medium,Female,11,7,1
9439,28,0,Non-Minority,Medium,Female,2,6,1
9440,21,0,Non-Minority,Medium,Female,0,5,0
9441,33,1,Non-Minority,High,Female,5,9,1
9442,25,0,Non-Minority,High,Female,1,8,1
9443,36,0,Non-Minority,High,Female,17,8,1
9444,25,0,Minority,Medium,Male,0,5,0
9448,46,1,Minority,Medium,Female,0,5,0
9450,24,0,Non-Minority,Medium,Male,0,7,0
9451,28,0,Non-Minority,Medium,Female,4,7,1
9452,28,1,Non-Minority,Medium,Female,12,7,1
9458,23,1,Non-Minority,Low,Female,0,3,1
9462,50,1,Minority,Medium,Female,1,6,1
9464,24,1,Minority,Low,Female,0,2,0
9465,55,0,Non-Minority,Low,Male,2,1,0
9467,22,0,Non-Minority,Medium,Female,0,7,1
9473,38,0,Non-Minority,Medium,Female,14,7,0
9475,31,0,Non-Minority,Low,Female,1,1,0
9476,30,0,Non-Minority,Low,Male,3,2,0
9483,37,0,Non-Minority,High,Female,16,8,1
9484,41,1,Minority,Low,Male,1,2,0
9486,20,0,Non-Minority,Medium,Female,0,5,1
9488,21,1,Minority,Low,Female,0,4,1
9491,22,1,Minority,Medium,Female,1,5,0
9492,38,1,Non-Minority,Medium,Female,7,6,0
9493,31,0,Non-Minority,Medium,Female,0,5,0
9494,28,0,Minority,Medium,Female,0,7,0
9497,39,0,Non-Minority,High,Female,1,8,0
9499,34,0,Non-Minority,Medium,Female,22,7,1
9506,24,1,Non-Minority,High,Female,0,9,1
9509,27,0,Non-Minority,Medium,Female,9,7,1
9513,43,0,Non-Minority,Low,Female,2,1,0
9515,26,0,Non-Minority,Low,Female,1,4,0
9516,32,0,Non-Minority,Low,Female,7,2,0
9517,57,0,Minority,Low,Male,2,1,0
9518,40,1,Minority,Low,Male,0,1,0
9519,33,0,Minority,Medium,Female,6,6,1
9523,30,0,Non-Minority,Medium,Female,2,5,1
9524,29,1,Minority,High,Female,1,10,0
9527,36,1,Non-Minority,Low,Female,2,2,0
9529,35,0,Non-Minority,High,Female,6,8,1
9532,21,0,Non-Minority,Medium,Female,2,5,1
9534,49,0,Non-Minority,Medium,Female,29,6,1
9536,37,1,Non-Minority,High,Male,23,8,1
9540,29,0,Non-Minority,Low,Female,3,2,1
9541,25,0,Non-Minority,Medium,Female,1,5,1
9542,20,0,Non-Minority,High,Female,2,8,1
9545,55,0,Non-Minority,Low,Female,5,4,0
9547,26,1,Minority,Low,Female,0,4,0
9548,52,0,Minority,Low,Male,6,1,0
9550,52,0,Non-Minority,High,Female,16,8,1
9553,60,1,Minority,Low,Female,2,2,0
9554,44,1,Minority,Low,Female,0,2,0
9557,25,1,Non-Minority,Low,Male,2,4,0
9560,20,0,Minority,High,Male,4,8,1
9561,28,0,Minority,Medium,Female,3,7,1
9563,22,0,Minority,Medium,Female,1,6,0
9566,24,0,Minority,High,Female,1,8,1
9567,28,0,Non-Minority,Low,Male,0,3,0
9568,35,0,Non-Minority,Medium,Female,10,6,1
9569,30,1,Minority,Low,Female,0,1,0
9570,22,0,Non-Minority,Low,Female,0,3,1
9574,39,0,Non-Minority,Medium,Female,9,5,0
9578,26,1,Non-Minority,Medium,Female,5,7,0
9581,23,0,Non-Minority,Low,Male,0,3,0
9584,52,0,Non-Minority,Medium,Male,0,7,1
9586,22,1,Non-Minority,Medium,Male,0,5,1
9588,54,0,Minority,Low,Female,0,2,0
9589,50,1,Non-Minority,Medium,Female,2,6,0
9591,20,0,Non-Minority,Medium,Female,2,5,1
9592,25,0,Minority,Low,Female,1,3,0
9593,46,0,Minority,Low,Male,0,1,0
9597,22,1,Minority,Low,Female,0,4,0
9600,38,0,Minority,Low,Female,10,4,1
9603,34,0,Non-Minority,Low,Male,5,2,1
9604,18,0,Non-Minority,Medium,Female,4,5,1
9606,26,0,Minority,Medium,Male,3,6,1
9608,23,0,Minority,Medium,Male,0,6,0
9612,44,1,Minority,Low,Female,1,1,1
9613,53,0,Minority,Low,Female,9,4,1
9617,27,0,Non-Minority,Low,Female,4,4,1
9618,25,0,Minority,Medium,Female,2,6,0
9620,19,0,Minority,High,Female,1,10,1
9621,53,0,Minority,Low,Female,0,2,0
9624,39,1,Non-Minority,Low,Female,0,3,0
9626,27,0,Non-Minority,High,Female,6,8,1
9628,21,0,Non-Minority,High,Male,2,10,1
9629,24,0,Non-Minority,High,Male,7,9,0
9630,33,1,Minority,Low,Female,0,1,0
9631,24,1,Minority,Low,Male,1,4,0
9632,46,0,Minority,Low,Female,1,1,0
9635,38,0,Minority,Low,Male,0,1,0
9636,30,0,Non-Minority,High,Female,13,10,1
9640,26,1,Non-Minority,High,Female,27,9,1
9641,57,0,Minority,Low,Female,2,1,0
9643,43,0,Minority,Low,Female,0,1,0
9644,22,1,Non-Minority,Medium,Female,0,6,0
9646,28,1,Non-Minority,High,Male,9,9,1
9648,51,0,Minority,Low,Female,3,4,0
9653,24,0,Minority,Medium,Female,1,7,0
9654,48,0,Non-Minority,Low,Female,3,2,1
9655,26,1,Minority,Low,Female,0,3,1
9656,31,0,Non-Minority,Low,Female,6,2,1
9658,27,1,Non-Minority,High,Female,6,10,0
9659,25,1,Non-Minority,Low,Female,0,4,0
9662,56,1,Minority,Low,Female,3,3,0
9663,29,1,Non-Minority,Low,Male,1,4,0
9664,30,0,Minority,Low,Male,3,3,1
9666,21,0,Non-Minority,High,Female,0,8,0
9667,22,0,Minority,Low,Female,1,4,1
9668,28,1,Non-Minority,Low,Male,0,2,0
9669,35,0,Non-Minority,Low,Female,2,1,0
9670,23,0,Minority,Low,Female,0,2,0
9672,48,0,Non-Minority,High,Female,4,8,0
9674,22,1,Minority,High,Female,4,8,1
9676,37,0,Non-Minority,High,Female,2,9,0
9677,33,0,Non-Minority,Low,Female,0,1,0
9681,23,0,Non-Minority,Medium,Female,5,7,1
9685,22,1,Non-Minority,Medium,Female,0,7,1
9686,24,0,Non-Minority,Low,Female,0,4,0
9687,44,1,Non-Minority,Medium,Female,2,7,0
9690,26,1,Non-Minority,Low,Male,0,2,0
9691,29,0,Non-Minority,Medium,Female,2,6,0
9695,30,1,Minority,Low,Female,1,1,0
9698,23,0,Non-Minority,Medium,Female,1,6,1
9703,28,0,Non-Minority,Low,Male,0,3,1
9704,20,0,Non-Minority,Low,Female,0,3,0
9706,24,1,Minority,Medium,Male,7,7,0
9708,37,0,Non-Minority,Low,Female,6,2,1
9709,21,0,Non-Minority,High,Male,1,9,0
9710,27,0,Non-Minority,Medium,Female,8,5,1
9712,26,0,Non-Minority,Low,Female,2,4,1
9713,42,1,Minority,Low,Female,0,1,0
9714,23,0,Non-Minority,High,Female,8,10,1
9717,55,1,Minority,Low,Male,0,1,0
9722,24,0,Minority,Medium,Female,1,6,1
9723,23,1,Non-Minority,Low,Female,0,4,0
9724,64,0,Non-Minority,Low,Male,0,1,0
9729,39,0,Non-Minority,Medium,Male,0,5,1
9730,30,1,Minority,Low,Female,0,2,0
9731,22,1,Non-Minority,Low,Male,1,4,0
9732,20,0,Non-Minority,Medium,Female,2,6,1
9733,21,0,Non-Minority,Low,Female,0,4,1
9734,24,0,Minority,Low,Female,0,4,0
9738,30,1,Non-Minority,Medium,Female,3,7,0
9739,51,0,Non-Minority,High,Female,12,8,1
9741,21,0,Non-Minority,High,Female,1,10,1
9743,31,0,Non-Minority,High,Female,1,10,0
9745,23,1,Non-Minority,Medium,Female,2,7,1
9747,32,0,Non-Minority,Low,Female,4,4,1
9748,28,0,Non-Minority,Medium,Female,11,6,1
9750,24,0,Non-Minority,Low,Female,0,2,0
9752,19,0,Non-Minority,Low,Male,1,4,1
9754,29,0,Non-Minority,Low,Female,3,4,1
9755,41,0,Non-Minority,Medium,Female,6,6,1
9756,28,1,Non-Minority,Low,Female,4,3,1
9758,29,0,Minority,Low,Female,6,4,1
9759,49,0,Minority,Medium,Female,0,5,0
9767,42,1,Minority,Low,Female,0,1,0
9771,38,1,Non-Minority,Low,Female,4,2,0
9773,22,0,Non-Minority,Medium,Female,3,6,1
9774,46,1,Minority,Low,Female,0,2,1
9777,38,0,Non-Minority,Low,Female,0,3,1
9778,36,0,Non-Minority,Medium,Female,0,6,0
9781,22,0,Minority,High,Female,6,9,1
9782,29,1,Non-Minority,High,Female,11,10,0
9784,39,1,Non-Minority,Low,Female,2,2,0
9785,47,1,Minority,Low,Female,0,2,0
9786,26,0,Non-Minority,High,Female,7,10,1
9787,21,0,Non-Minority,Medium,Male,0,5,1
9789,63,1,Non-Minority,Low,Female,2,1,0
9790,27,0,Non-Minority,Low,Female,2,2,1
9791,55,1,Minority,Medium,Female,27,5,0
9799,26,0,Minority,Medium,Female,0,5,1
9800,37,1,Minority,Low,Female,1,2,0
9802,34,0,Non-Minority,Low,Female,0,1,0
9805,25,0,Non-Minority,Medium,Female,2,7,1
9810,32,0,Non-Minority,High,Female,8,9,0
9811,25,0,Non-Minority,High,Male,5,9,1
9815,33,0,Non-Minority,Low,Male,2,3,1
9817,26,0,Non-Minority,Medium,Female,2,5,1
9820,29,1,Non-Minority,Low,Female,2,4,0
9822,28,1,Minority,Low,Female,6,4,1
9823,53,0,Non-Minority,Medium,Female,20,5,0
9827,27,0,Minority,Low,Female,0,2,0
9830,48,0,Minority,Low,Female,0,2,0
9832,25,1,Minority,Low,Female,1,4,1
9833,67,0,Minority,Low,Female,0,1,0
9834,29,1,Non-Minority,Medium,Female,2,5,0
9835,53,0,Non-Minority,Low,Male,3,2,0
9838,49,0,Non-Minority,Low,Female,0,1,0
9840,44,1,Minority,Low,Male,0,1,0
9843,26,0,Non-Minority,High,Female,10,8,1
9845,46,1,Non-Minority,Low,Female,0,1,0
9846,30,0,Minority,Low,Female,1,3,1
9847,48,0,Non-Minority,Medium,Male,0,6,1
9851,77,1,Non-Minority,Low,Female,1,1,1
9852,21,0,Non-Minority,High,Female,2,10,1
9854,54,0,Non-Minority,Low,Female,4,3,1
9855,54,0,Minority,Low,Female,3,2,0
9856,26,0,Non-Minority,High,Female,15,9,0
9857,23,0,Non-Minority,High,Female,8,9,1
9861,39,0,Minority,Low,Female,2,2,0
9864,29,1,Non-Minority,Low,Female,1,1,1
9865,30,1,Non-Minority,Low,Female,9,4,1
9867,41,0,Non-Minority,Low,Female,6,3,0
9868,32,1,Non-Minority,High,Female,1,10,0
9869,48,1,Non-Minority,Medium,Female,12,6,0
9872,52,1,Non-Minority,Medium,Female,0,6,1
9875,31,0,Non-Minority,Low,Female,3,1,1
9877,22,0,Minority,Medium,Female,1,5,1
9880,46,1,Minority,Low,Male,0,1,0
9883,29,0,Non-Minority,Low,Female,7,4,1
9885,22,0,Non-Minority,Medium,Male,0,7,0
9888,39,0,Non-Minority,Low,Female,8,4,0
9889,35,0,Non-Minority,Medium,Female,9,6,0
9890,26,1,Non-Minority,Low,Female,1,1,0
9891,27,0,Non-Minority,Low,Female,1,2,0
9892,27,0,Non-Minority,High,Female,5,10,1
9894,34,0,Minority,High,Male,10,9,1
9902,32,1,Non-Minority,Low,Male,0,1,1
9904,25,0,Non-Minority,High,Female,5,9,1
9905,22,1,Minority,Medium,Female,2,5,1
9907,52,0,Non-Minority,High,Female,7,9,1
9908,21,0,Non-Minority,High,Female,2,10,1
9909,28,0,Non-Minority,High,Female,11,9,1
9914,23,1,Minority,Low,Female,4,4,1
9917,31,1,Non-Minority,Low,Female,1,1,0
9918,34,1,Minority,Medium,Female,1,5,0
9919,32,1,Non-Minority,Low,Female,0,4,0
9920,50,1,Minority,Low,Male,0,3,1
9921,27,1,Non-Minority,Medium,Female,1,5,0
9922,26,0,Non-Minority,Low,Male,4,3,0
9923,27,0,Non-Minority,Medium,Female,4,5,1
9924,29,0,Minority,Low,Female,0,3,1
9931,58,1,Non-Minority,Low,Female,0,1,0
9933,27,0,Non-Minority,High,Female,14,10,1
9934,28,0,Non-Minority,Medium,Female,5,5,1
9935,24,0,Non-Minority,High,Female,15,10,1
9939,50,1,Minority,Low,Female,0,1,0
9940,30,0,Non-Minority,High,Male,15,9,1
9944,43,0,Minority,Low,Female,0,1,1
9945,24,0,Minority,Low,Female,0,2,1
9948,34,0,Non-Minority,Medium,Female,10,7,0
9951,26,0,Minority,Low,Female,2,2,0
9952,31,0,Minority,Low,Female,0,1,0
9953,23,0,Non-Minority,Low,Female,1,3,1
9955,39,0,Non-Minority,Low,Female,0,1,0
9956,50,0,Non-Minority,Low,Female,4,1,1
9959,22,1,Non-Minority,Medium,Male,0,6,0
9960,25,1,Non-Minority,Low,Male,0,2,0
9963,21,0,Non-Minority,High,Male,2,9,0
9965,20,0,Minority,Low,Female,1,4,0
9966,54,1,Non-Minority,Medium,Female,12,5,1
9968,27,0,Non-Minority,Medium,Male,2,6,1
9969,45,0,Minority,Medium,Female,5,5,1
9970,34,0,Non-Minority,Medium,Female,13,7,1
9971,55,0,Minority,Low,Male,0,1,0
9972,24,1,Non-Minority,Low,Female,0,2,0
9973,20,0,Non-Minority,High,Female,0,10,1
9977,37,1,Non-Minority,Medium,Female,5,5,1
9979,34,1,Minority,Low,Male,1,1,0
9980,41,0,Non-Minority,Medium,Male,2,6,1
9981,21,0,Non-Minority,Medium,Female,1,6,1
9983,22,0,Non-Minority,Low,Female,3,3,1
9984,24,0,Non-Minority,High,Female,0,8,0
9985,42,0,Minority,Low,Female,8,4,0
9987,23,1,Non-Minority,Low,Male,0,4,1
9991,20,1,Minority,Low,Female,0,4,0
9996,44,0,Minority,Low,Male,0,1,1
9997,20,1,Non-Minority,Low,Female,0,4,0
10004,27,1,Non-Minority,Medium,Female,5,5,0
10006,20,1,Minority,High,Female,0,10,1
10007,20,0,Non-Minority,Medium,Female,0,6,0
10008,28,0,Minority,Low,Female,1,4,1
10009,29,0,Non-Minority,Medium,Female,9,7,1
10010,21,0,Non-Minority,High,Female,0,9,1
10012,24,0,Non-Minority,Medium,Male,2,6,1
10018,24,0,Non-Minority,Medium,Male,0,5,0
10019,23,0,Non-Minority,Medium,Female,3,5,1
10020,27,0,Minority,Low,Female,0,4,0
10021,24,0,Minority,Low,Female,0,4,0
10022,31,1,Non-Minority,Medium,Female,6,6,1
10025,22,0,Non-Minority,Low,Female,0,4,1
10029,54,0,Minority,Low,Female,0,1,0
10033,35,0,Non-Minority,Medium,Male,7,6,1
10035,53,0,Non-Minority,Medium,Male,0,5,0
10036,26,1,Non-Minority,Low,Female,9,4,1
10037,48,1,Non-Minority,Low,Female,7,4,1
10040,56,1,Non-Minority,Low,Male,2,1,1
10042,25,0,Non-Minority,Medium,Female,6,7,1
10043,49,0,Minority,Low,Male,0,1,0
10044,34,1,Minority,Low,Female,0,2,1
10045,21,1,Non-Minority,Medium,Female,0,6,1
10046,23,0,Minority,Medium,Female,0,6,1
10047,57,0,Minority,Low,Female,0,1,0
10051,25,0,Minority,High,Female,5,10,1
10052,42,0,Non-Minority,Medium,Male,1,5,0
10054,51,0,Non-Minority,Medium,Female,1,5,0
10058,53,1,Non-Minority,Medium,Female,13,5,0
10059,43,0,Non-Minority,Medium,Male,6,7,0
10061,34,0,Non-Minority,Low,Female,0,1,0
10062,27,0,Minority,Medium,Male,2,5,1
10064,51,1,Non-Minority,Low,Female,0,1,0
10065,26,1,Minority,Low,Female,1,4,0
10066,47,0,Non-Minority,Medium,Female,5,6,0
10068,22,0,Minority,Low,Female,0,4,0
10069,36,0,Minority,Low,Male,0,2,0
10072,41,0,Minority,Low,Female,4,3,1
10077,25,1,Non-Minority,Medium,Female,6,6,0
10083,33,1,Minority,Low,Female,0,1,0
10086,44,0,Minority,Low,Male,3,2,1
10087,46,0,Minority,Low,Female,0,2,1
10088,28,0,Non-Minority,Low,Male,1,2,0
10091,28,0,Non-Minority,Medium,Female,5,5,1
10092,66,0,Non-Minority,Low,Female,5,2,1
10094,20,1,Minority,Low,Female,0,3,0
10095,27,0,Non-Minority,Low,Female,2,3,0
10097,25,0,Non-Minority,Low,Female,3,3,1
10107,39,0,Non-Minority,Medium,Male,1,5,0
10110,41,0,Non-Minority,Low,Male,7,4,1
10111,26,0,Non-Minority,Low,Female,0,2,0
10112,25,1,Non-Minority,Medium,Female,2,5,1
10119,22,0,Non-Minority,High,Female,2,9,1
10121,25,0,Non-Minority,High,Female,7,9,1
10126,20,1,Minority,Medium,Male,0,6,1
10127,56,1,Minority,Medium,Female,5,7,0
10129,25,0,Non-Minority,High,Female,5,8,1
10130,48,0,Non-Minority,Low,Male,1,1,0
10131,21,0,Non-Minority,High,Female,1,9,0
10132,31,1,Minority,Low,Female,2,1,1
10133,35,1,Minority,Low,Female,0,2,0
10136,34,0,Non-Minority,Low,Female,2,3,1
10137,32,0,Non-Minority,Medium,Female,0,7,0
10139,31,0,Non-Minority,Low,Male,1,3,1
10148,31,1,Non-Minority,Medium,Female,11,7,1
10150,28,1,Non-Minority,Low,Female,3,2,1
10157,27,0,Non-Minority,High,Male,10,9,1
10158,24,0,Non-Minority,High,Female,0,9,1
10159,49,0,Minority,Low,Female,0,1,0
10161,40,0,Minority,Low,Male,0,2,0
10163,22,1,Non-Minority,Medium,Female,4,6,0
10165,28,0,Non-Minority,Low,Female,5,2,1
10167,24,0,Non-Minority,Medium,Female,2,6,1
10168,49,1,Minority,Low,Female,1,1,0
10169,33,1,Minority,Medium,Female,0,7,1
10174,44,0,Minority,Medium,Female,0,7,1
10176,41,0,Non-Minority,Medium,Female,12,6,1
10178,46,0,Minority,Low,Female,0,1,0
10179,57,1,Non-Minority,Low,Female,2,1,0
10181,32,0,Non-Minority,High,Female,0,9,0
10183,36,1,Non-Minority,High,Female,1,9,0
10184,30,1,Non-Minority,High,Female,1,8,0
10185,28,1,Non-Minority,Low,Female,0,2,0
10188,31,1,Minority,Low,Female,3,4,1
10189,29,0,Non-Minority,High,Female,8,10,1
10193,21,1,Non-Minority,Medium,Female,1,5,0
10194,23,0,Non-Minority,High,Female,5,8,1
10196,25,0,Minority,High,Female,4,9,0
10197,49,0,Non-Minority,High,Male,25,10,1
10202,25,1,Non-Minority,High,Male,1,8,1
10207,35,0,Non-Minority,Medium,Female,9,6,0
10210,32,1,Non-Minority,High,Female,0,9,0
10211,23,1,Non-Minority,Low,Male,0,4,0
10214,23,0,Non-Minority,High,Female,4,10,0
10216,26,1,Non-Minority,High,Male,0,8,0
10217,31,0,Non-Minority,High,Female,9,8,1
10218,22,1,Non-Minority,Low,Female,0,4,1
10219,20,0,Minority,High,Male,0,8,1
10220,24,0,Non-Minority,Low,Female,1,3,0
10223,37,1,Non-Minority,Medium,Female,0,7,0
10224,29,0,Non-Minority,Medium,Female,0,5,0
10226,29,0,Non-Minority,Medium,Female,9,7,1
10228,49,0,Minority,Low,Female,3,1,0
10229,31,0,Non-Minority,Low,Female,2,2,0
10230,59,1,Minority,Low,Female,0,1,0
10232,39,1,Non-Minority,Low,Female,2,1,1
10233,23,0,Non-Minority,Medium,Female,1,5,0
10234,27,0,Non-Minority,Low,Female,3,1,1
10235,22,0,Non-Minority,High,Female,1,9,0
10237,21,0,Minority,High,Female,0,9,1
10239,36,0,Non-Minority,Low,Female,0,1,0
10241,30,0,Non-Minority,Medium,Female,10,6,1
10242,31,1,Minority,Medium,Female,3,7,0
10251,26,0,Minority,Low,Female,0,2,0
10252,24,1,Non-Minority,Low,Female,0,4,0
10254,27,0,Non-Minority,High,Female,11,9,0
10256,28,0,Minority,Low,Female,4,4,0
10258,54,0,Minority,Low,Female,3,3,1
10259,57,1,Minority,Low,Female,0,1,0
10261,30,0,Non-Minority,Low,Female,2,2,0
10267,31,0,Non-Minority,High,Male,4,8,0
10269,29,0,Minority,Low,Female,0,3,0
10272,22,1,Non-Minority,Low,Female,0,4,0
10274,35,1,Non-Minority,High,Female,0,8,1
10276,29,0,Non-Minority,Low,Female,2,1,1
10277,30,0,Non-Minority,Medium,Female,14,7,0
10280,27,0,Non-Minority,High,Female,2,10,1
10281,63,1,Minority,Low,Male,0,1,0
10283,27,0,Non-Minority,Medium,Female,6,5,1
10289,36,0,Minority,High,Female,0,8,1
10292,21,0,Non-Minority,High,Female,0,8,0
10293,23,0,Minority,Low,Female,1,3,0
10296,40,0,Non-Minority,Low,Female,1,3,0
10298,30,1,Non-Minority,Medium,Female,3,5,1
10299,41,1,Non-Minority,Medium,Female,1,5,0
10300,56,1,Minority,Low,Female,0,1,0
10301,23,0,Non-Minority,Low,Female,1,3,1
10302,61,1,Non-Minority,Low,Female,14,2,0
10305,20,0,Non-Minority,Medium,Female,0,6,1
10306,49,0,Minority,Low,Female,2,1,1
10307,31,0,Non-Minority,Medium,Female,6,6,0
10309,50,0,Non-Minority,Medium,Female,7,5,1
10312,31,1,Non-Minority,Low,Male,3,2,1
10313,32,0,Non-Minority,High,Female,4,10,0
10315,44,0,Non-Minority,Low,Female,0,1,1
10317,62,1,Non-Minority,Low,Female,0,1,0
10319,43,0,Non-Minority,Low,Female,3,1,1
10324,24,1,Non-Minority,Low,Male,1,4,1
10326,41,0,Non-Minority,High,Female,13,10,1
10327,23,1,Minority,Medium,Female,0,5,0
10330,67,1,Minority,Low,Female,0,1,0
10334,20,0,Non-Minority,Medium,Female,0,6,1
10336,29,1,Non-Minority,High,Female,3,8,1
10338,34,0,Minority,Low,Male,0,2,1
10344,29,0,Non-Minority,Low,Female,0,2,0
10345,46,0,Non-Minority,Low,Female,4,1,0
10346,31,1,Non-Minority,High,Female,9,8,1
10348,24,1,Non-Minority,Low,Female,1,2,0
10349,28,0,Non-Minority,Low,Female,1,1,1
10351,25,1,Non-Minority,Low,Male,0,4,1
10354,24,1,Non-Minority,Medium,Male,0,6,0
10357,36,0,Minority,Low,Female,1,2,0
10359,25,1,Non-Minority,Medium,Female,2,6,0
10360,29,0,Minority,Low,Female,0,1,0
10361,26,0,Minority,High,Male,1,9,0
10363,23,0,Non-Minority,High,Female,3,9,1
10367,32,0,Non-Minority,Medium,Female,4,6,1
10370,26,0,Minority,Low,Male,0,3,0
10372,35,1,Minority,Low,Female,0,1,1
10375,23,1,Non-Minority,Low,Female,0,4,1
10376,46,1,Minority,Low,Male,0,1,0
10377,41,0,Minority,Low,Female,0,1,0
10378,22,1,Minority,Medium,Female,0,6,1
10379,27,1,Non-Minority,Medium,Female,7,7,1
10381,24,0,Non-Minority,Medium,Male,1,6,1
10383,27,0,Non-Minority,High,Female,10,9,1
10386,22,1,Minority,Medium,Female,1,7,0
10388,26,1,Non-Minority,Medium,Female,3,6,1
10389,26,1,Minority,Medium,Female,7,6,0
10390,29,0,Minority,Low,Female,3,4,1
10393,42,0,Non-Minority,High,Male,17,10,1
10394,30,1,Non-Minority,Low,Female,0,1,0
10399,34,0,Minority,Medium,Female,1,5,0
10400,23,1,Minority,Medium,Female,3,7,0
10401,47,1,Minority,Low,Male,0,1,0
10402,55,1,Minority,Low,Female,2,1,0
10406,43,0,Non-Minority,Medium,Female,2,7,0
10407,45,0,Non-Minority,High,Female,38,8,1
10410,61,0,Minority,Medium,Male,15,6,0
10412,49,0,Minority,Low,Female,0,1,0
10413,49,1,Non-Minority,Low,Female,1,1,0
10415,42,0,Non-Minority,Low,Female,1,1,0
10416,24,1,Non-Minority,Medium,Female,1,7,0
10417,51,0,Minority,Low,Female,0,1,0
10422,26,0,Minority,Low,Female,2,3,1
10423,28,0,Minority,Low,Female,2,2,1
10424,49,0,Non-Minority,Low,Female,2,1,0
10427,56,0,Minority,Low,Female,1,2,0
10428,53,1,Minority,Low,Female,8,4,0
10431,41,1,Minority,Low,Female,3,1,0
10432,45,0,Non-Minority,Low,Female,6,4,0
10436,21,0,Non-Minority,High,Male,0,10,0
10437,27,1,Minority,Low,Female,2,4,1
10439,21,0,Non-Minority,Low,Female,0,3,0
10440,31,0,Minority,Low,Female,0,1,0
10444,30,0,Non-Minority,Medium,Female,8,6,0
10446,23,0,Non-Minority,Low,Female,0,4,0
10447,52,0,Minority,Low,Female,1,1,0
10448,48,1,Non-Minority,Low,Female,11,4,1
10449,51,1,Non-Minority,Low,Male,3,2,0
10450,30,1,Minority,Low,Female,1,2,1
10451,29,0,Non-Minority,Low,Male,5,4,1
10452,44,0,Non-Minority,Low,Male,0,1,0
10454,34,0,Non-Minority,Medium,Female,12,6,1
10456,28,0,Non-Minority,Medium,Female,5,7,1
10457,28,0,Non-Minority,Medium,Female,9,7,1
10462,34,0,Minority,Low,Male,0,3,0
10463,23,1,Non-Minority,Medium,Female,3,7,1
10464,71,1,Minority,Low,Female,3,1,0
10467,45,1,Minority,Low,Female,2,1,0
10469,29,1,Non-Minority,Low,Female,0,1,0
10480,52,0,Non-Minority,Medium,Female,17,7,1
10483,21,1,Non-Minority,Medium,Female,0,5,0
10484,29,1,Minority,Low,Female,2,1,0
10486,54,1,Minority,Low,Female,0,1,0
10490,27,0,Minority,Low,Female,0,2,1
10491,29,1,Minority,Low,Female,1,3,0
10494,23,1,Non-Minority,Medium,Male,2,7,1
10498,65,0,Minority,Low,Male,1,1,0
10500,31,0,Non-Minority,Medium,Female,15,6,1
